Start Date,End Date,Start Time,End Time,Company,Title,Process,CTC,Venue,Description,Batch,,,,,,,,,,,,,,,,,
2025-08-04,2025-08-04,03:00 PM,05:00 PM,Natwest,Natwest Round: 2 - Online Test - Role Title- Intern Trainee,,-,, Job Description is attached  ,,,,,,,,,,,,,,,,,,
2025-08-04,2025-08-04,05:00 PM,06:30 PM,Barclays,Barclays Round: 4 - Online Test - GET ,,-,,"  Online test is scheduled physically in SRM KTR  campus on 4th August 2025 and ppt /Interview is scheduled on 8th August 2025. Students those who able to attend the process physically in campus only should apply.          Eligibility Criteria    70% or 7 CGPA with&nbsp;  no backlogs    B.E/B. Tech – Computer Science, Information Technology, Electronics and Telecommunication      Compensation    FTE - AGS : 1,350,000 INR + Retirals + Bursary + Relocation Benefits&nbsp;           ",,,,,,,,,,,,,,,,,,
2025-08-04,2025-08-04,05:00 PM,06:30 PM,Barclays,Barclays Round: 4 - Online Test - Intern ,,-,,"  Online test is scheduled physically in SRM KTR campus on 4th August 2025 and ppt /Interview is scheduled on 8th August 2025. Students those who able to attend the process physically in campus only should apply.          Eligibility Criteria    70% or 7 CGPA with&nbsp;  no backlogs    B.E/B. Tech – Computer Science, Information Technology, Electronics and Telecommunication      Compensation   Stipend : 75000       ",,,,,,,,,,,,,,,,,,
2025-08-04,2025-08-06,05:30 PM,10:00 AM,FLAM,FLAM Round: 4 - Assignment Round - ios Developer,,-,,"  Company needs  IOS knowledgeable students only.       Job Profile:    1. IOS Developer          Position Type:   1. Specialization must be B.Tech/ M.Tech in Computer science,Electronics or in Electrical engineering.  2. CTC will be in the range of 10-12 LPA which is based on the interview feedbacks.  Stipend would be in the range of 35K to 40 K ( Would be decided after the interviews )  3. Full-time work from the office model of working for 5 days (Monday to Friday). ",,,,,,,,,,,,,,,,,,
2025-08-04,2025-08-06,06:00 PM,10:00 AM,FLAM,FLAM Round: 4 - Assignment Round - ios Developer,,-,,  Company needs IOS knowledgeable students only.       Job Profile:    1. IOS Developer          Position Type:   1. CTC will be in the range of 10-12 LPA which is based on the interview feedbacks.  Stipend would be in the range of 35K to 40 K ( Would be decided after the interviews )  2. Full-time work from the office model of working for 5 days (Monday to Friday). ,,,,,,,,,,,,,,,,,,
2025-08-05,2025-08-05,12:00 AM,12:00 AM,Increff,Increff Round: 3 - Online Test - Intern – Business Analyst,,-,," JD ATTACHED -READ IT CAREFULLY BEFORE APPLYING     THIS IS SUPERDREAM ILP     PROFILE: Intern - Business Analyst  LOCATION: Bangalore  STIPEND: 25000/-  CTC (if converted based on performance) - 10 LPA     Requirements: ❖ Good mathematical acumen, logical reasoning and problem-solving skills &amp; Analytical Skills ❖ Excellent communication skills ❖ Hands-on experience with SQL, Excel and PowerPoint (preferred)          About&nbsp;Increff:     Increff is revolutionizing the retail and supply chain industry with our innovative SaaS solutions. Our key product offerings include:       Omni :  &nbsp;A state-of-the-art inventory and warehouse management solution designed to optimize supply chain operations.      Merchandising Solution:  &nbsp;A merchandising platform that enhances decision-making for inventory planning and pricing.          Recently, Increff raised $12 million in a Series B funding round led by TVS Capital Funds and Premji Invest, with participation from Binny Bansal's 021 Capital and other investors. This funding will support our global expansion. Our esteemed clientele includes renowned brands such as Puma, Adidas, Bata, Levi's, Pepe Jeans, Celio, Gap, Benetton, Tommy Hilfiger, Mango, Calvin Klein, Louis Philippe, Van Heusen, Jack &amp; Jones, Namshi, Aramex, Sephora, and Amazon, who trust us to drive efficiency and growth in their operations.       Why Increff?       Innovation:  &nbsp;At Increff, we are at the forefront of technological advancements, delivering cutting-edge solutions in the retail and supply chain industry.      Growth Opportunities:  &nbsp;We provide a conducive environment for professional growth, offering opportunities to work on challenging projects and receive mentorship from industry experts.      Culture:  &nbsp;Our inclusive and collaborative culture ensures that every team member's contribution is valued and recognized.   ",,,,,,,,,,,,,,,,,,
2025-08-05,2025-08-05,08:00 AM,05:00 PM,Atos,Atos Round: 5 - HR Interview - Service Desk Analyst (Trainee),,-,,"  Position Details:      Role: Service Desk Analyst (Trainee)  Location: Chennai  Qualification: Bachelor’s degree in IT/Computer Science / Elect. &amp; Comm (BE/B.Tech) with over 60% marks from 10th to Graduation.  Excellent communication skills.  Working Hours: 40 hours a week, role involves rotational shift work including weekends &amp; holidays.   CTC : 3.25 Lacs per annum         Job Description :     A service desk analyst is an information technology (IT) professional who helps users to resolve issues with computer hardware or software. They respond to user inquiries, assess problems and issues with IT equipment and applications, and help to resolve these issues for users.      Responsibilities      Serve as the first point of contact for customers seeking technical assistance over the phone/chat/email  Logging all relevant incident/service request details, allocating categorization and prioritization codes  Providing first-line investigation and diagnosis  Resolving incidents/service requests when first contacted whenever possible  Escalating incidents/service requests that they cannot resolve within agreed timescales  Closing all resolved incidents, requests and other calls  Communication with users – keeping them informed of incident progress, notifying them of impending changes or agreed outages, etc.  Walk the customer through the problem-solving process  Record events and problems and their resolution in logs  Pass on any feedback or suggestions by customers to the appropriate internal team      Technical and functional skills      Good understanding of computer systems, mobile devices and other tech products  Ability to diagnose and resolve basic technical issues  Open to work in different shift and in a 24*7 environment.  Strong proficiency in operating systems, software applications, and hardware.  Experience with customer service tools like Nice InContact is beneficial.  Familiarity with Windows 11 and Office 365.  Knowledge of ITSM tools such as PISA or ServiceNow          ",,,,,,,,,,,,,,,,,,
2025-08-05,2025-08-07,09:00 AM,04:00 PM,Camsonline ,Camsonline  Round: 5 - Technical + HR Interview - Intern ,,-,,  STIPEND : 15000        LOCATION : CHENNAI   ,,,,,,,,,,,,,,,,,,
2025-08-06,2025-08-06,04:00 PM,05:00 PM,Virtusa,Virtusa Round: 6 - Manager Interview - GET,,-,,"  Criterion for eligibility:       65% aggregate across 10th, 12th and degree       Stream: BE, BTech- IT, ECE , CSE &amp; related branches like Data Science , AI/ML, Cyber    Security etc.       IT (all branch) with no active backlogs       Offers:       2 type of offers       Regular coders- can do basic to intermediate coding; 5LPA       Power coders- can do intermediate to high level coding- gets higher package; 6.5LPA       ( CTC will be decided based on the performance )         Note:  Tentatively, the  online test  will be conducted  next week  and will include a  coding assessment  and a  communication round , both to be completed on the  same day  in a  virtual mode . ",,,,,,,,,,,,,,,,,,
2025-08-06,2025-08-06,07:00 PM,09:00 PM,Quantiphi,Quantiphi Round: 3 - Online Test - Intern - Framework Engineer / Business Analyst / Machine Learning Engineer,,-,,"  REGISTRATION LINK IS MENTIONED BELOW(ONLY STUDENTS WHO REGISTER IN THE LINK WILL BE ELIGIBLE FOR THE DRIVE)         Reg Link  https://unstop.com/p/quantiphi-campus-hiring-2026-srm-quantiphi-1527823  Reg Deadline 31st July - 12 PM             NAPS Portal Registration         Portal Link:   https://www.apprenticeshipindia.gov.in/candidate-login         1.  All students must  register on the NAPS portal, complete the KYC process and submit their bank details  on the portal.   2.  Sharing the  NAPS Candidate ID  during registration on Unstop is mandatory.        IMPORTANT:  We request you to ensure that all students share their correct NAPS IDs, as these will be uploaded to the NAPS portal. Providing incorrect IDs or failing to create a valid NAPS ID may result in the disqualification of their candidature.        -----------------------------------------         Brief about Quantiphi:        Established in 2013, Quantiphi stands out as a renowned digital engineering company with a primary focus on AI. Our mission is to revolutionize and bring to life transformative possibilities at the core of businesses. We are driven by a fervent dedication to our customers and an unwavering commitment to solving challenges, making products more intelligent, ensuring seamless customer experiences, enabling autonomous processes, and enhancing overall business security.       Our diverse range of solutions empowers businesses to develop AI products, attract and retain high-value customers, boost operational efficiency, and mitigate risks across various industries, including but not limited to Healthcare, Insurance, Media, Retail, Manufacturing, and Consumer Products. We have established strong partnerships with industry leaders such as Google Cloud, AWS, NVIDIA, Looker, Snowflake, SAP, and Tensorflow. At the heart of our capabilities lies generative AI, allowing us to innovate across various domains.        Quantiphi's commitment to innovation and our alliance with cutting-edge technologies, including generative AI, position us as leaders in the realm of AI-driven digital transformation.                  Hiring Roles:          Intern - Framework Engineer ---  Software Development / Platform Engineer / Data Engineer        Intern - Business Analyst Business Analyst Sales Engineer        Intern - Machine Learning Engineer Machine Learning Engineer             Courses B.E, M.E, MCA, B.Tech &amp; M.Tech //    1. Intern - Framework Engineer - CSE/IT &amp; related specialization    2. Intern - Machine Learning Engineer          Business Analyst Sales Engineer - A",,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-08,09:00 AM,09:00 PM,Hyperverge,Hyperverge Round: 1 - Hyperverge -36hour coding Challeng Hackthon - Software Development Engineer (through Hackathon), Applicants are screened for this round ,-,, THIS JOB IS CLOSED FOR HAVELOC APPLICATIONS ONLY FOR HAVELOC DATA.     THESE APPLICANTS ARE THE SHORTLIST FROM THE 36-HOUR CODING HIRING CHALLENGE ON CAMPUS. ,,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-07,11:00 AM,12:00 PM,Ramboll,Ramboll Round: 2 - Pre Placement Talk - Intern - Structural,,-,,     Internship Details:     &nbsp;       Duration:  &nbsp;&nbsp;6 months to 1year      Location  : Onsite&nbsp;Ramboll&nbsp;Chennai office      Stipend:  &nbsp;15 KPM for Postgraduate        Job Description:       Willing to work in Buildings Project      Electives in      a. Advance Steel Structures      b. Advance Structural analysis      Design and Engineering industry is advantageous.      3. Good attitude &amp; soft skills      4. Good communication         ,,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-07,11:00 AM,04:00 PM,Sandisk,Sandisk Round: 3 - PPT / Online Test - NCG Intern - Product Design Engineering,,-,," JD ATTACHED - READ CAREFULLY BEFORE APPLYING     ITS PHYSICAL PROCESS IN SRM-KTR CAMPUS ON 7TH &amp; 8TH AUGUST 2025      structured Early Careers Program  , where selected students will receive a   full-time offer commitment upfront  , along with a 6-month internship.         Internship Period: January 2026 – June 2026    Full-Time Joining: July 2026 onwards   CTC -2150000/- LPA ( • Base Compensation: INR 17,00,000+• Joining Bonus: INR 4,50,000)            We’re proud to offer a generous   internship stipend of INR 50,000 per month + INR 2,200 Sodexo coupons   to support our interns during this experience.            Job Description * Define Manufacturing Test Flows &amp; Test Methodologies for 3D NAND flash memory-based products to meet customer &amp; quality requirements * Participate in the implementation of low-cost test solutions to meet target DPPM * Work in close collaboration with cross-functional R&amp;D teams to finalize the manufacturing test requirements for each of the test phases, including the pass/fail criteria for a given product. * Validate the manufacturing test programs against the specified requirements by running sample units in lab environment and verifying the test results as well as the parameters of the tested units * Drive the new product migration from R&amp;D to High Volume Manufacturing Phase, support technical issues &amp; coordination with cross –functional teams * Failure Analysis &amp; RMA support for internal customer &amp; field issues seen on our products during qualification and post –deployment into mass production * Monitor product yield, test time, and DPPM. Provide technical solutions for yield improvement, TTR, and DPPM reduction; and come up with detail plans and drive for implementation of the these with R&amp;D and factory personnel * Help team members in line with the changing dynamics of the product deliverables. * Effectively represent the product engineering function in various technical and functional forums. * Work with teams in different time zones, in case required.      Qualifications Skill Sets – Must-haves * Work experience or university project experience in Electronics and/or Semiconductors * Hands –on experience with Lab Equipment (Testers, Oscilloscopes, Signal Generators, Logic Analyzers) * Knowledge of IC test methodologies, system testing, and communication protocols such as USB, eMMC, SAS, PCIe/NVMe, etc. * Good with understanding software programs written in C and C++ and able to step through the code if required * Able to work comfortably with Windows and Linux (Ubuntu) Operating systems * Ability to troubleshoot and analyze complex problems with minimal data points * Ability to multitask and meet deadlines. * Excellent communication (written and verbal) and interpersonal skills * The ideal individual must have a proven ability to achieve results in a fast-moving, dynamic environment. Self-motivated and self-directed, they must have demonstrated the ability to work well with people. A proven desire to work as a team member, both on the same team and outside of the team      Nice to haves * Work experience in product validation, especially from a manufacturing testing perspective * Background in Semiconductor Manufacturing Processes/Operations and Flash Memory Architecture * Programming skills in C, C++, or Python * Good with Statistical analysis tools and correlating large data sets * Experience as a technical lead managing daily activities of junior engineers in the team ",,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-07,12:00 PM,01:00 PM,Ather Energy,Ather Energy Round: 4 - Technical + HR Interview - DI Intern / Intern- Software & Firmware PoC,,-,," JD IS ATTACHED         Role-  &nbsp;Intern- Software &amp; Firmware PoC    Duration-&nbsp;  July-Jan (6 months)    Stipend  - 25k per month    Eligibility-&nbsp;  B.Tech/M.Tech (2026 Batch) ( CSE , ECE, IT )       Role-  &nbsp;DI Intern    Duration-&nbsp;  July-Jan (6 months)    Stipend  - 25k per month    Eligibility-&nbsp;  B.Tech/M.Tech (2026 Batch) ( CSE , ECE , EEE , EIE , IT , Mechanical &amp; Mechatronics with CSE Branches )      CHECK THE ELIGIBILITY BRANCHES AND APPLY.          ",,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-07,02:00 PM,03:00 PM,Ramboll,Ramboll Round: 3 - Online Test - Intern - Structural,,-,,     Internship Details:     &nbsp;       Duration:  &nbsp;&nbsp;6 months to 1year      Location  : Onsite&nbsp;Ramboll&nbsp;Chennai office      Stipend:  &nbsp;15 KPM for Postgraduate        Job Description:       Willing to work in Buildings Project      Electives in      a. Advance Steel Structures      b. Advance Structural analysis      Design and Engineering industry is advantageous.      3. Good attitude &amp; soft skills      4. Good communication         ,,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-07,04:00 PM,07:00 PM,Sandisk,Sandisk Round: 3 - PPT / Online Test - NCG Intern - Product Design Engineering,,-,," JD ATTACHED - READ CAREFULLY BEFORE APPLYING     ITS PHYSICAL PROCESS IN SRM-KTR CAMPUS ON 7TH &amp; 8TH AUGUST 2025      structured Early Careers Program  , where selected students will receive a   full-time offer commitment upfront  , along with a 6-month internship.         Internship Period: January 2026 – June 2026    Full-Time Joining: July 2026 onwards   CTC -2150000/- LPA ( • Base Compensation: INR 17,00,000+• Joining Bonus: INR 4,50,000)            We’re proud to offer a generous   internship stipend of INR 50,000 per month + INR 2,200 Sodexo coupons   to support our interns during this experience.            Job Description * Define Manufacturing Test Flows &amp; Test Methodologies for 3D NAND flash memory-based products to meet customer &amp; quality requirements * Participate in the implementation of low-cost test solutions to meet target DPPM * Work in close collaboration with cross-functional R&amp;D teams to finalize the manufacturing test requirements for each of the test phases, including the pass/fail criteria for a given product. * Validate the manufacturing test programs against the specified requirements by running sample units in lab environment and verifying the test results as well as the parameters of the tested units * Drive the new product migration from R&amp;D to High Volume Manufacturing Phase, support technical issues &amp; coordination with cross –functional teams * Failure Analysis &amp; RMA support for internal customer &amp; field issues seen on our products during qualification and post –deployment into mass production * Monitor product yield, test time, and DPPM. Provide technical solutions for yield improvement, TTR, and DPPM reduction; and come up with detail plans and drive for implementation of the these with R&amp;D and factory personnel * Help team members in line with the changing dynamics of the product deliverables. * Effectively represent the product engineering function in various technical and functional forums. * Work with teams in different time zones, in case required.      Qualifications Skill Sets – Must-haves * Work experience or university project experience in Electronics and/or Semiconductors * Hands –on experience with Lab Equipment (Testers, Oscilloscopes, Signal Generators, Logic Analyzers) * Knowledge of IC test methodologies, system testing, and communication protocols such as USB, eMMC, SAS, PCIe/NVMe, etc. * Good with understanding software programs written in C and C++ and able to step through the code if required * Able to work comfortably with Windows and Linux (Ubuntu) Operating systems * Ability to troubleshoot and analyze complex problems with minimal data points * Ability to multitask and meet deadlines. * Excellent communication (written and verbal) and interpersonal skills * The ideal individual must have a proven ability to achieve results in a fast-moving, dynamic environment. Self-motivated and self-directed, they must have demonstrated the ability to work well with people. A proven desire to work as a team member, both on the same team and outside of the team      Nice to haves * Work experience in product validation, especially from a manufacturing testing perspective * Background in Semiconductor Manufacturing Processes/Operations and Flash Memory Architecture * Programming skills in C, C++, or Python * Good with Statistical analysis tools and correlating large data sets * Experience as a technical lead managing daily activities of junior engineers in the team ",,,,,,,,,,,,,,,,,,
2025-08-07,2025-08-07,05:00 PM,07:00 PM,JP Morgan Chase & Co,JP Morgan Chase & Co Round: 4 - Online Test - Focused Analytics Solutions Intern,,-,,"  INTERNSHIP DURATION : 6 MONTHS (PERIOD WILL BE INFORMED LATER)   STIPEND: 1,00,000/-  LOCATION : BENGALURU   CTC IF CONVERTED : 20 LPA          THE CORRECT DETAILS WILL BE PROVIDED IN PPT PROCESS SCHEDULED TOMORROW, 06.08.2025 - STUDENTS THOSE WHO PARTCIPATED IN THE JP MORGAN CODE FOR GOOD HACKATHON ARE NOT ELIGIBLE.       EVERY DETAILS WILL BE INFORMED IN THE PPT SO ALL THE STUDENTS MUST ATTEND THE PPT COMPULSORILY. THOSE WHO ATTENDING THE PPT ONLY WILL BE EVALUATED FOR FURTHER PROCESS.  ",,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,08:00 AM,03:00 PM,Boeing,Boeing Round: 2 - Technical + HR Interview - Apprentice Program -  Equipment & Tool Engineer / Production Engineering -Manufacturing Engineering / Production Engineering_Numerical Control Programming,,-,,  Apprenticeship Hiring!...       ITS A PHYSICAL PROCESS ON  first week of AUG   AT KATTANKULATHUR      JD IS ATTACHED     Joining: (Immediate Joining)         Compensation Details (CTC: ₹7.00 + LPA)           ,,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,08:00 AM,05:00 PM,Boeing,Boeing Round: 3 - Technical + HR Interview - Software Engineering (BISE),,-,,"  Apprenticeship Hiring!       ITS A PHYSICAL PROCESS ON  22ND &amp; 23RD  ON JULY AT KATTANKULATHUR      JD IS ATTACHED     Joining : AUG 18 2025 (Immediate Joi)         Compensation Details (CTC: ₹9.38 LPA)       Fixed Pay:  ₹7.50 LPA     Performance Bonus:  10% of Fixed Pay (₹75,000)     Retention Bonus:  ₹50,000     Retirals:  As per company policy             CV shortlisting by the business team      HackerEarth assessment for shortlisted candidates      Face-to-face interview for final selection   ",,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,09:00 AM,05:00 PM,Natwest,Natwest Round: 3 - PPT + Technical + HR Interview - Role Title- Software Engineer,,-,, JD is attached ,,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,09:00 AM,06:00 PM,Natwest,Natwest Round: 3 - PPT + Technical + HR Interview - Role Title- Intern Trainee,,-,, Job Description is attached  ,,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,10:00 AM,05:00 PM,Sandisk,Sandisk Round: 4 - Technical + HR Interview - NCG Intern - Product Design Engineering,,-,," JD ATTACHED - READ CAREFULLY BEFORE APPLYING     ITS PHYSICAL PROCESS IN SRM-KTR CAMPUS ON 7TH &amp; 8TH AUGUST 2025      structured Early Careers Program  , where selected students will receive a   full-time offer commitment upfront  , along with a 6-month internship.         Internship Period: January 2026 – June 2026    Full-Time Joining: July 2026 onwards   CTC -2150000/- LPA ( • Base Compensation: INR 17,00,000+• Joining Bonus: INR 4,50,000)            We’re proud to offer a generous   internship stipend of INR 50,000 per month + INR 2,200 Sodexo coupons   to support our interns during this experience.            Job Description * Define Manufacturing Test Flows &amp; Test Methodologies for 3D NAND flash memory-based products to meet customer &amp; quality requirements * Participate in the implementation of low-cost test solutions to meet target DPPM * Work in close collaboration with cross-functional R&amp;D teams to finalize the manufacturing test requirements for each of the test phases, including the pass/fail criteria for a given product. * Validate the manufacturing test programs against the specified requirements by running sample units in lab environment and verifying the test results as well as the parameters of the tested units * Drive the new product migration from R&amp;D to High Volume Manufacturing Phase, support technical issues &amp; coordination with cross –functional teams * Failure Analysis &amp; RMA support for internal customer &amp; field issues seen on our products during qualification and post –deployment into mass production * Monitor product yield, test time, and DPPM. Provide technical solutions for yield improvement, TTR, and DPPM reduction; and come up with detail plans and drive for implementation of the these with R&amp;D and factory personnel * Help team members in line with the changing dynamics of the product deliverables. * Effectively represent the product engineering function in various technical and functional forums. * Work with teams in different time zones, in case required.      Qualifications Skill Sets – Must-haves * Work experience or university project experience in Electronics and/or Semiconductors * Hands –on experience with Lab Equipment (Testers, Oscilloscopes, Signal Generators, Logic Analyzers) * Knowledge of IC test methodologies, system testing, and communication protocols such as USB, eMMC, SAS, PCIe/NVMe, etc. * Good with understanding software programs written in C and C++ and able to step through the code if required * Able to work comfortably with Windows and Linux (Ubuntu) Operating systems * Ability to troubleshoot and analyze complex problems with minimal data points * Ability to multitask and meet deadlines. * Excellent communication (written and verbal) and interpersonal skills * The ideal individual must have a proven ability to achieve results in a fast-moving, dynamic environment. Self-motivated and self-directed, they must have demonstrated the ability to work well with people. A proven desire to work as a team member, both on the same team and outside of the team      Nice to haves * Work experience in product validation, especially from a manufacturing testing perspective * Background in Semiconductor Manufacturing Processes/Operations and Flash Memory Architecture * Programming skills in C, C++, or Python * Good with Statistical analysis tools and correlating large data sets * Experience as a technical lead managing daily activities of junior engineers in the team ",,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,10:00 AM,05:00 PM,Sandisk,Sandisk Round: 4 - Technical + HR Interview - NCG Intern - Product Design Engineering,,-,," JD ATTACHED - READ CAREFULLY BEFORE APPLYING     ITS PHYSICAL PROCESS IN SRM-KTR CAMPUS ON 7TH &amp; 8TH AUGUST 2025      structured Early Careers Program  , where selected students will receive a   full-time offer commitment upfront  , along with a 6-month internship.         Internship Period: January 2026 – June 2026    Full-Time Joining: July 2026 onwards   CTC -2150000/- LPA ( • Base Compensation: INR 17,00,000+• Joining Bonus: INR 4,50,000)            We’re proud to offer a generous   internship stipend of INR 50,000 per month + INR 2,200 Sodexo coupons   to support our interns during this experience.            Job Description * Define Manufacturing Test Flows &amp; Test Methodologies for 3D NAND flash memory-based products to meet customer &amp; quality requirements * Participate in the implementation of low-cost test solutions to meet target DPPM * Work in close collaboration with cross-functional R&amp;D teams to finalize the manufacturing test requirements for each of the test phases, including the pass/fail criteria for a given product. * Validate the manufacturing test programs against the specified requirements by running sample units in lab environment and verifying the test results as well as the parameters of the tested units * Drive the new product migration from R&amp;D to High Volume Manufacturing Phase, support technical issues &amp; coordination with cross –functional teams * Failure Analysis &amp; RMA support for internal customer &amp; field issues seen on our products during qualification and post –deployment into mass production * Monitor product yield, test time, and DPPM. Provide technical solutions for yield improvement, TTR, and DPPM reduction; and come up with detail plans and drive for implementation of the these with R&amp;D and factory personnel * Help team members in line with the changing dynamics of the product deliverables. * Effectively represent the product engineering function in various technical and functional forums. * Work with teams in different time zones, in case required.      Qualifications Skill Sets – Must-haves * Work experience or university project experience in Electronics and/or Semiconductors * Hands –on experience with Lab Equipment (Testers, Oscilloscopes, Signal Generators, Logic Analyzers) * Knowledge of IC test methodologies, system testing, and communication protocols such as USB, eMMC, SAS, PCIe/NVMe, etc. * Good with understanding software programs written in C and C++ and able to step through the code if required * Able to work comfortably with Windows and Linux (Ubuntu) Operating systems * Ability to troubleshoot and analyze complex problems with minimal data points * Ability to multitask and meet deadlines. * Excellent communication (written and verbal) and interpersonal skills * The ideal individual must have a proven ability to achieve results in a fast-moving, dynamic environment. Self-motivated and self-directed, they must have demonstrated the ability to work well with people. A proven desire to work as a team member, both on the same team and outside of the team      Nice to haves * Work experience in product validation, especially from a manufacturing testing perspective * Background in Semiconductor Manufacturing Processes/Operations and Flash Memory Architecture * Programming skills in C, C++, or Python * Good with Statistical analysis tools and correlating large data sets * Experience as a technical lead managing daily activities of junior engineers in the team ",,,,,,,,,,,,,,,,,,
2025-08-08,2025-08-08,05:00 PM,07:00 PM,Siemens Energy India Limited,Siemens Energy India Limited Round: 3 - Online Test - Intern -GTE and PGTE ,,-,,"   we are pleased to invite applications from your esteemed institute for   internship opportunities   for Graduate Trainee Engineer (GTE) and Post Graduate Trainee Engineer (PGTE) for the   FY26 batch  .       Internship Overview            Topic    Details      Eligible Streams    Mechanical, Electrical, Instrumentation &amp; Control (I&amp;C), Civil, ECE, CS/IT (AI+ML only)      Internship Duration    6 Months: Mid-August 2025 – February 2026       Mode    Paid Internship      Stipend    ₹40,000/- per month      Location    PAN INDIA (Majorly Gurgaon, Vadodara, Aurangabad, Kalwa- Navi Mumbai, Pune, Bangalore, Chennai etc.)      Evaluation Process    Personal Interviews (Technical + HR)              PPO Opportunity    May be offered   based on intern performance   and   business requirements             ",,,,,,,,,,,,,,,,,,
2025-08-09,2025-08-12,09:30 AM,06:00 PM,QICAP Markets LLP ,QICAP Markets LLP  Round: 2 - Technical + HR Interview - DEVOPS ENGINEER,,-,, JD attached  CTC: 10-20 LPA  Stipend: 50000 per month  Internship duration: 12 months ,,,,,,,,,,,,,,,,,,
2025-08-10,2025-08-10,04:00 PM,07:00 PM,EY India,EY India Round: 3 - ONLINE TEST -  Senior Analyst,,-,,"     Designation:  &nbsp;&nbsp;Senior Analyst      Eligibility:  &nbsp;B.E./ B.Tech 2025 batch      Branches :  &nbsp;CS/IT      Job Location :  &nbsp;PAN India        Pre-Selection Criteria&nbsp;       Min 65% or 6.5 CGPA in their current program (till last Semester)      Min 65% or 6.5 CGPA in Matriculation &amp; Higher Secondary      Applicants should be in the final year of the course     &nbsp;    Offered Compensation:       Compensation Details    Senior Analyst      Fixed Compensation    5,50,000      Performance Bonus @ 12% of CTC    66,000      Gratuity per year    12,173      Group Medical Insurance    20,000      Total Compensation    6,48,173       &nbsp;     ",,,,,,,,,,,,,,,,,,
2025-08-11,2025-08-11,10:00 AM,08:00 PM,JP Morgan Chase & Co,JP Morgan Chase & Co Round: 5 - Technical + HR Interview - Focused Analytics Solutions Intern,,-,,"  INTERNSHIP DURATION : 6 MONTHS (PERIOD WILL BE INFORMED LATER)   STIPEND: 1,00,000/-  LOCATION : BENGALURU   CTC IF CONVERTED : 20 LPA          THE CORRECT DETAILS WILL BE PROVIDED IN PPT PROCESS SCHEDULED TOMORROW, 06.08.2025 - STUDENTS THOSE WHO PARTCIPATED IN THE JP MORGAN CODE FOR GOOD HACKATHON ARE NOT ELIGIBLE.       EVERY DETAILS WILL BE INFORMED IN THE PPT SO ALL THE STUDENTS MUST ATTEND THE PPT COMPULSORILY. THOSE WHO ATTENDING THE PPT ONLY WILL BE EVALUATED FOR FURTHER PROCESS.  ",,,,,,,,,,,,,,,,,,
2025-08-11,2025-08-11,11:00 AM,03:00 PM,Ford Motors,Ford Motors Round: 3 - Technical + HR Interview - FBS Data & Technology Internships,,-,," FBS Data &amp; Technology Internships     Expected duration on internship: 8 to 10 months   Joining: 2nd week of July&nbsp;   Expectations from the role/candidate:  - The role will be in FBS Data &amp; Technology, which is part of the Ford Business Solutions team,  supporting the End-to-End process transformation initiatives across global Ford teams.  - Potential candidates should possess a strong analytical mindset and be very comfortable with  processing and manipulating large data sets in various formats.  - Familiarity with analytics methods (descriptive/predictive/prescriptive) and tools (SAS, R, Minitab,  Tableau, QlikView, Spark, MapReduce) would be a definite plus.  - Candidates should display interest and initiative in translating a business problem into an  analytical problem and determining the appropriate analytical methods to be used.  - Knowledge on Generative AI, LLM’s  - Exposure to Process-Mining is beneficial        Qualifications:  ▪ Must be pursuing final year Bachelors or Masters degree in Computer Science/Information  Technology/Data Science &amp; Engineering or any related engineering discipline  ▪ Excellent problem-solving skills  ▪ Candidate should be a resident of India and hold all the relevant documents related to the  citizenship  ▪ Evidence of interest in analytics (courses taken, competitions participated in, etc.)  ▪ Strong communication and data presentation skills  ▪ Familiarity with any one of programming languages (e.g., C/C++/Java) or scripting  (R/Python/Matlab/SAS) languages  ▪ Familiarity with data wrangling tools (e.g., Alteryx), SQL, and visualization tools (e.g., Tableau,  Qlikview)  ▪ Familiarity with any one or two platforms like Pega/UiPath(RPA/DPA), Power automate,  PowerApps  ▪ Cloud Computing skills and especially in Google Cloud will be added advantage        Internship benefits:  • Stipend to match the best in the industry  • Exposure to concepts data factory, data fabric, data warehousing along with latest tools in these  areas  • Mentoring &amp; training on the application of data science / engineering principles to solve real  world problems  • Work with Technical Experts domains to develop proof-of-concept in key technology areas /  initiatives  • Understand global standards &amp; best practices used by Ford ",,,,,,,,,,,,,,,,,,
